phoneNumber,extension,status,locationId,locationName,assigned,ownerType,ownerName,ownerId,numberType
+13098311785,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgwaG5VbFJtVGw5cVVWWmxkRVZUWjIxVVUwcHBNbmMxT1RjMFgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098311789,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalh5MXRXR3h2ZURJMFVVZDVWalkzV2xZeVZ6aGFkVkV3TlRZd1gxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098311791,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalh6bEVkVWxsVlRCS1UweERkMlU0T0RWWmRubEpXbmMzTWpVMFgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098311793,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalh6RmZkMHhwVjFoVFUxcDVRbXhKVjFsWE5uQjFRa0V6T0RZMFgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098311795,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgybzNRVzl5TVd3eVVtNXRlSEJ2WWtsdU0yMTRabEU1TXpBMFgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098311796,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgyeHlablprU1ZkSFVrVTJUamt3V2tndFpITjZRMmN6T1RZM1gxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098311797,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgySlFhVGszU1dONVVXWkhRWGRuTkRCQ1psaG5aMmMzT0RjMFgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098311798,,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2EyMTZhOGRkLThiODMtNDliZi1hYWI1LWM3MTg1N2JhMDQ0MQ,CUBE_MDW_1,yes,CONTACT_CENTER_ADAPTER,,Y2lzY29zcGFyazovL3VzL0NPTlRBQ1RfQ0VOVEVSX0FEQVBURVIvZDJOalgzVlJOVFJpVURCclVtcDVOVUk1ZW5nelNIUnNWSGN3TWpBNVgxZERRMEF6TVRFek5EY3lOQzVqYVhOamJ5MWlZMnhrTG1OdmJRPT0,
+13098311900,8311900,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS82YWU1NzlhMS0xOTA3LTQyMDctOTBkOC0xNWE1YTE0MmE1ODM,
+13098311901,8311901,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS8yNjNiNjNhNy0wNzkxLTRjODctYmExNS03OWY3OWZiNDE2MjE,
+13098311902,8311902,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS8yZWFjMmRmOS1iMDhkLTQyNjItYjczYS05NDE3YjYwMzYyODE,
+13098311903,8311903,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS85MGZjOTJlZi0zZWMyLTRjOGMtYjNhZS1kMjk0ODFmNTMwMjY,
+13098311904,8311904,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS9jYmQ1MDg0OC1lZWI1LTRmYzItOWNlZi01YTNjYjUxMDk1NzM,
+13098311905,8311905,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS85NWM2ZTU0NS1hM2ZiLTQwYzgtODRlMS0wMzA4YjBlNjBmNDM,
+13098311906,8311906,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS82NTY0MTk4ZS0wYmEyLTRkYWYtOGFjOS0zNWU3OWYwMGM3YmQ,
+13098311907,8311907,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS8xYmYxMDE3ZC0yZThiLTQ3NzktYjg0Yy00ZjBkMjI3MmM4MzI,
+13098311908,8311908,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS9jZDBjYzU0OC1kMGY2LTQ0YmItYTE1My04ODI5NzBjYWZiZTE,
+13098311909,8311909,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS83MDhhYWY4Zi05YTkyLTQwNDAtYmU1ZS05ZTM3ZTVjNzE0NDI,
+13098311910,8311910,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS9mZTJmOGY3Yy1mOGJkLTRkMzctYWE0MC1kNjhmMjkxM2ZjNmE,
+13098311911,8311911,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS8yMjkwMTY3OC03MjAyLTQ0NjEtYmIxZi1iZjI5MGMxMTMyMTM,
+13098311912,8311912,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS80YTE0OTdlZS1hNjQ5LTQwOGYtODA0ZC0zNzIxZGYxNTYyZmQ,
+13098311913,8311913,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS8xYjEwMjFkYy1mZjU3LTQxNWItOTFhYS0yMWRmZmYyMzk5MzQ,
+13098311914,8311914,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS80YjEwNTlkNi1jZDNiLTQyNDQtOWFiNy03NTczMmE3NWY5ZTM,
+13098311915,8311915,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS80MWU1YTQyNC02YzY0LTQ0ODMtYWNjNi0wNGIxZjYzM2FlMDM,
+13098311916,8311916,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS8wNjU5ODNhZS1hZDI5LTRiODEtODEzMS1iMmMwYTg2ZjhlOWY,
+13098311917,8311917,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS80ZDlhM2I1My1lN2EwLTRhYTktYTY1ZC1iYjA5ODcyYmUyMDg,
+13098311918,8311918,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS85YjYyNjA1ZS02YTI2LTRjYTAtOGVhYy1kYTAxNGQzNDI4OGM,
+13098311919,8311919,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS9mZDc2ZTFkMy05Y2ZkLTQ3YjEtOWE4Yi1mMjI1OTE5NjMxNGE,
+13098311920,8311920,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS9mOGZiZDQ0Yy1kYTNkLTQzMjMtYWFiMS02OGZmOGQxNzViZmM,
+13098311921,8311921,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS8yYjg3ZmQzMi04ZmNmLTRhYjktOTlkYi1hYzM3MDNjMjJhY2U,
+13098311922,8311922,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS8xOTFkMGM4YS1lMzY3LTQ2ZmUtOTA4OC01NTdkYjFhYmZiNGE,
+13098311923,8311923,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS9kMDcyZjQ4Ni0xZDAzLTQ1Y2MtOTE3MS05N2JhZjc2ZWU5YTc,
+13098311924,8311924,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS9iOTkwNGNlNS1jNmFjLTQ4NTItYTQ4Ni0xNDEzYTNiMTBiNGQ,
+13098311925,8311925,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS8xOWRjN2UzOC1lMzNhLTRjMDMtYTZlNi1jOTA0MDM3YjY3ODE,
+13098311926,8311926,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS9iYzJhNWRiMy0yYmM1LTRhZTAtOWZlMi0zYmZlODRiZTY4YzY,
+13098311927,8311927,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS80ODMzMGNiOC0xNjk5LTQwN2UtOGE4Ny1hNjY2ZmY0Y2JiZjU,
+13098311928,8311928,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS9jYzNkODQyYS1hMWJmLTQwOGEtOTI0MS05N2YyNTFmMDdjNDk,
+13098311929,8311929,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS8zOWZmZTk4My0wZGI5LTQ4OTgtYWUzNC03ZmU2YWRhNTc1ZjE,
+13098311930,8311930,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS80MzE0MzIyNS02NDA3LTQ5MDAtYjg3Ny0zMWYxZjkwMWNiOGU,
+13098311931,8311931,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS82MzdlZjA4Mi0yZDcyLTRlYzAtYTQxNi05Yjg5YWI2NjNiZjc,
+13098311932,8311932,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS8yNmVmZDJlYi03ODA4LTQ0NTAtODAwMi1kZmJkOWUzZTdhMjU,
+13098311933,8311933,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS80ZTVmZWExYS1jNzQ4LTQ4OWQtYTgwMS1mODBhYTdlZDE5ZTM,
+13098311934,8311934,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS9mYjMzZjBkMC0xOTVlLTRkZmYtOWZiYy1iYWIyYmQ3NTg4ZDE,
+13098311935,8311935,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS85M2RiYzQ3Yi1jYzA4LTQ1MDEtYWI3NS03MTYzYjdkZDg4MzM,
+13098311936,8311936,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS84YzlkZDI3NS05YjRmLTRkYjgtOTU0ZS1jNTk1OGY1ODE1NjM,
+13098311937,8311937,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS9kYjRiYjA5NS1hYjQ4LTQyZWQtODc4ZS05YzliNzEwM2RjNmI,
+13098311938,8311938,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS83OTJmODA2ZC0yMWZiLTQwMmItOTgzYy00OTlhZTVhZjRmYzk,
+13098311939,8311939,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS8xMjA4MjU5OC02ZTM0LTQwNzctOTY5ZC01NGI4YWIyOWIwMjk,
+13098311940,8311940,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS9lODA0ZWFjZC1iNjJmLTQ4YmItOTk0MC01MDIzMjdlNjY1NDI,
+13098311941,8311941,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS8zYzQzY2QxZS1iMGNjLTRhY2ItODY3YS03MDI1N2M2ZjY0ZjA,
+13098311942,8311942,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS80NWFhMDU0MS1iMGYxLTQ0NGEtYjY5YS1mZGEwMjg5NTdjNmU,
+13098311943,8311943,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS8xNWUzMzNlYS1iMjZlLTQ0NWEtYjRjYS05MTkyZWY1N2I3ZjE,
+13098311944,8311944,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS8zYzY4MDg1Yy01NGQ0LTQxNjEtYmNlNS0xN2YyMmYyMzlhMjI,
+13098311945,8311945,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS9mOGFjMDc1MC0yNGU2LTRlYzMtYWIzYy00Mzg0ZTg2ZjFlZTM,
+13098311946,8311946,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS82NzVkNjBkZC01NTQ4LTRiODktYjNkNC0xNjcwMzA5YTI1MTk,
+13098311947,8311947,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS80ZDI5NTY4ZC05NjE3LTQwZjctOGYyYi0yNzRiODlhN2MwMzQ,
+13098311948,8311948,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS82OWQ2OGFkMi04OTQ3LTRkYTYtYjhlOS0yMzZjMjFjNzIxNWU,
+13098311949,8311949,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS84NDk1ZThiMi03M2VmLTRiN2YtYjQzZS0wMDhiZTVkMWFiMjA,
+13098311950,8311950,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS80OWE3MzhiMy01MmFhLTQwMGMtOGNkYS1iODdjMjU3OTM5MjM,
+13098311951,8311951,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS84ODUwM2I2Ni05MWNjLTQ1ODYtYmI2OS1lNGQ4YTljMGM3ZTI,
+13098311952,8311952,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS80ZDMzYjJlNi0yNTE2LTQ5ZDYtOWQzNy03ZDJmZjM3YzQ3NGQ,
+13098311953,8311953,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS83MDgwZmNlZS01ZmRkLTQzYTUtODE4OC0yZjk1N2M5OTM5MmQ,
+13098311954,8311954,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS9mZTA1ZWU4OS0xODFlLTRlMjctOTQzYS02YmFmOWY2ZDdhMDQ,
+13098311955,8311955,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS82YjViZjg2NS1lNmIxLTQyMzgtYWY0ZS0xZWE4YWViMjhjYTI,
+13098311956,8311956,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS80YmVkOWEyMS04MDRmLTRmYWYtOGQ4Yy03NWM1YmE0OWQ4MTI,
+13098311957,8311957,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS80MTY1OTYzMy1iMjE0LTQ0ZWUtYjFiOS04MjA4ODM1OTNjY2Y,
+13098311958,8311958,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OL2Y2OWU4NDg3LWVlNjktNGYyNy1iNGU2LWIyZjM4MTlmYjA3OA,USA,yes,VIRTUAL_LINE,,Y2lzY29zcGFyazovL3VzL1ZJUlRVQUxfTElORS8yN2NlNThhZC1lMmQ3LTRhN2YtOTQyOS1iYmVlOGZkNjVlZDg,
